method,solver_params,pp_params_str,N,T,c,expected_res,nᵣ,objective,res_budget_μ,mean_r,median_r,min_r,max_r,mean_u,median_u,min_u,max_u,mean_nₛ,median_nₛ,min_nₛ,max_nₛ,mean_nᵣ,median_nᵣ,min_nᵣ,max_nᵣ,mean_time,median_time,min_time,max_time,mean_bytes,median_bytes,min_bytes,max_bytes,n_iterations,rng,reuse_tree,exploration_constant,depth
mcts_vanilla_depth=4_exploration_constant=50.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x4734b9f9b38c5881, 0x4d80bc9187ae2291, 0xbd67046a64ec8edc, 0xa705335100e65912), :reuse_tree => true, :exploration_constant => 50.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.14,28.0,12.0,46.0,8.42,8.0,3,13,7.22,7.0,3,12,17.5,17.5,10,23,0.09592929818,0.09467528550000001,0.082654698,0.135069148,822139.28,263776.0,159040,19580304,800,"Xoshiro(0x4734b9f9b38c5881, 0x4d80bc9187ae2291, 0xbd67046a64ec8edc, 0xa705335100e65912)",true,50.0,4
mcts_vanilla_depth=4_exploration_constant=50.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x2b6086bb60b43b98, 0x6c31fc091424c222, 0x36c6e3048b5dfe31, 0x782a19fe46203a55), :reuse_tree => true, :exploration_constant => 50.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.7,27.0,12.0,46.0,8.41,8.0,5,13,7.22,7.0,4,11,17.5,17.5,10,23,0.07218865528,0.0707039475,0.059228748,0.110213477,598819.44,252064.0,158080,7434880,600,"Xoshiro(0x2b6086bb60b43b98, 0x6c31fc091424c222, 0x36c6e3048b5dfe31, 0x782a19fe46203a55)",true,50.0,4
mcts_vanilla_depth=4_exploration_constant=50.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0xf14075cd769a0090, 0x852a0a3203aa0a15, 0x17664a1f68a60930, 0x5a403624163836d1), :reuse_tree => true, :exploration_constant => 50.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.88,26.0,10.0,48.0,8.43,9.0,3,13,7.27,7.0,3,11,17.5,17.5,10,23,0.04827580481999999,0.0471097605,0.039588504,0.073676398,660842.88,270640.0,156160,9713808,400,"Xoshiro(0xf14075cd769a0090, 0x852a0a3203aa0a15, 0x17664a1f68a60930, 0x5a403624163836d1)",true,50.0,4
mcts_vanilla_depth=4_exploration_constant=50.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x8e405c2afbdaa555, 0xf3b432f46fbd7449, 0x133163dd87d60bbb, 0x39490d26c4d84fa4), :reuse_tree => true, :exploration_constant => 50.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.14,28.0,10.0,44.0,8.0,8.0,3,12,6.86,7.0,3,11,17.5,17.5,10,23,0.24374251767,0.2417550475,0.205520304,0.312597729,835172.8,272080.0,159328,19319088,2000,"Xoshiro(0x8e405c2afbdaa555, 0xf3b432f46fbd7449, 0x133163dd87d60bbb, 0x39490d26c4d84fa4)",true,50.0,4
mcts_vanilla_depth=4_exploration_constant=50.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0x840f67957eff64b9, 0x36907364d1936e47, 0x1da0642cdf83322e, 0x7b229b2e641d6eb9), :reuse_tree => true, :exploration_constant => 50.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.18,28.0,10.0,46.0,8.16,8.0,3,13,7.05,7.0,3,11,17.5,17.5,10,23,0.18704898320000002,0.1861888575,0.162067992,0.228749293,813600.16,269776.0,158944,19311984,1500,"Xoshiro(0x840f67957eff64b9, 0x36907364d1936e47, 0x1da0642cdf83322e, 0x7b229b2e641d6eb9)",true,50.0,4
mcts_vanilla_depth=4_exploration_constant=50.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x2d150c8eae4ebfaf, 0x0ebf0da20963e11b, 0xe8d9085dbedbb2db, 0xe95339659552bc1a), :reuse_tree => true, :exploration_constant => 50.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.42,28.0,10.0,46.0,8.24,8.0,3,13,7.06,7.0,3,11,17.5,17.5,10,23,0.12386863791999998,0.123664766,0.106153933,0.165231176,874660.24,264928.0,155968,19826256,1000,"Xoshiro(0x2d150c8eae4ebfaf, 0x0ebf0da20963e11b, 0xe8d9085dbedbb2db, 0xe95339659552bc1a)",true,50.0,4
mcts_vanilla_depth=4_exploration_constant=30.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x5c772796b50fe2ce, 0x9296ac3bb45d5e1a, 0x454afbd611ddd12b, 0x879800961855b156), :reuse_tree => true, :exploration_constant => 30.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.28,28.0,8.0,46.0,8.24,8.0,3,13,7.1,7.0,3,11,17.5,17.5,10,23,0.09751417577000002,0.096426244,0.079720872,0.140841025,810555.92,271600.0,158080,19468464,800,"Xoshiro(0x5c772796b50fe2ce, 0x9296ac3bb45d5e1a, 0x454afbd611ddd12b, 0x879800961855b156)",true,30.0,4
mcts_vanilla_depth=4_exploration_constant=30.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x9cf27c5e480d694c, 0x173c43ef84d81413, 0x2140afb4142568f2, 0x7e8ee7b9d504236c), :reuse_tree => true, :exploration_constant => 30.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.34,28.0,10.0,46.0,8.41,8.0,3,13,7.25,7.0,3,11,17.5,17.5,10,23,0.07139255193999999,0.0707957785,0.054564776,0.101838534,598312.56,254080.0,156352,7376608,600,"Xoshiro(0x9cf27c5e480d694c, 0x173c43ef84d81413, 0x2140afb4142568f2, 0x7e8ee7b9d504236c)",true,30.0,4
mcts_vanilla_depth=4_exploration_constant=30.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0xe103ffff6dea9318, 0x33c9bfcdad0bde8c, 0x5232dc00139de5c1, 0x13ce8151f1715bd0), :reuse_tree => true, :exploration_constant => 30.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.8,28.0,10.0,46.0,8.51,8.5,3,13,7.28,7.0,3,11,17.5,17.5,10,23,0.049303507190000005,0.0486934505,0.041857474,0.076412229,658985.28,257776.0,156928,9707472,400,"Xoshiro(0xe103ffff6dea9318, 0x33c9bfcdad0bde8c, 0x5232dc00139de5c1, 0x13ce8151f1715bd0)",true,30.0,4
mcts_vanilla_depth=4_exploration_constant=30.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x4c461fda6e88b06b, 0x4c71f5233cfab219, 0x14de80bd3d6df2cb, 0xc57cefef8b8a9def), :reuse_tree => true, :exploration_constant => 30.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.22,28.0,6.0,46.0,7.88,8.0,2,12,6.8,7.0,2,11,17.5,17.5,10,23,0.24307814671,0.2431105495,0.205283483,0.298240325,843657.28,276544.0,155968,19355568,2000,"Xoshiro(0x4c461fda6e88b06b, 0x4c71f5233cfab219, 0x14de80bd3d6df2cb, 0xc57cefef8b8a9def)",true,30.0,4
mcts_vanilla_depth=4_exploration_constant=30.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0x6f8cc762a18000e2, 0xf75d13aa73d6c3dd, 0x8a7891f24d6b73e8, 0xcab5dd183a6a16f1), :reuse_tree => true, :exploration_constant => 30.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.68,28.0,12.0,44.0,7.99,8.0,3,12,6.85,7.0,3,10,17.5,17.5,10,23,0.18421363748,0.1825241535,0.156149747,0.231568991,821616.16,267136.0,159520,19334736,1500,"Xoshiro(0x6f8cc762a18000e2, 0xf75d13aa73d6c3dd, 0x8a7891f24d6b73e8, 0xcab5dd183a6a16f1)",true,30.0,4
mcts_vanilla_depth=4_exploration_constant=30.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x2d150c8eae4ebfaf, 0x0ebf0da20963e11b, 0xe8d9085dbedbb2db, 0xe95339659552bc1a), :reuse_tree => true, :exploration_constant => 30.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.3,28.0,12.0,46.0,8.35,8.0,4,12,7.15,7.0,3,11,17.5,17.5,10,23,0.12314395343000001,0.121565056,0.106463515,0.171693524,880011.28,265600.0,158176,19463760,1000,"Xoshiro(0x2d150c8eae4ebfaf, 0x0ebf0da20963e11b, 0xe8d9085dbedbb2db, 0xe95339659552bc1a)",true,30.0,4
mcts_vanilla_depth=4_exploration_constant=25.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0xfccb8fe858768dda, 0xa51e19d41a1faaea, 0x1413fe7797d28252, 0x1818a1f31544fea8), :reuse_tree => true, :exploration_constant => 25.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.5,28.0,12.0,42.0,8.23,8.0,3,13,7.07,7.0,3,11,17.5,17.5,10,23,0.09941511978999999,0.098237045,0.085913837,0.159483401,811302.8,261520.0,156544,19324176,800,"Xoshiro(0xfccb8fe858768dda, 0xa51e19d41a1faaea, 0x1413fe7797d28252, 0x1818a1f31544fea8)",true,25.0,4
mcts_vanilla_depth=4_exploration_constant=25.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xb833ebed4bb475b9, 0x53825b6d4c12f142, 0xa5ff1e17f27ccb2b, 0x55ea775edf801a3e), :reuse_tree => true, :exploration_constant => 25.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.1,27.0,12.0,48.0,8.2,8.0,4,13,7.1,7.0,3,11,17.5,17.5,10,23,0.07349800747,0.0730436235,0.062608397,0.10292578,598181.04,259456.0,157120,7377856,600,"Xoshiro(0xb833ebed4bb475b9, 0x53825b6d4c12f142, 0xa5ff1e17f27ccb2b, 0x55ea775edf801a3e)",true,25.0,4
mcts_vanilla_depth=4_exploration_constant=25.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x5f38a6e2b654cf87, 0xd427c943b358e846, 0xad41c2220cda830a, 0x1dd5fa4c7c425bed), :reuse_tree => true, :exploration_constant => 25.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.72,28.0,12.0,42.0,8.46,8.0,4,12,7.26,7.0,4,10,17.5,17.5,10,23,0.04899034384999999,0.048406203,0.041117989,0.079041397,654116.16,235120.0,152896,7890064,400,"Xoshiro(0x5f38a6e2b654cf87, 0xd427c943b358e846, 0xad41c2220cda830a, 0x1dd5fa4c7c425bed)",true,25.0,4
mcts_vanilla_depth=4_exploration_constant=25.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x7d964d89de5af072, 0xa6001e08c42e429e, 0xc431e5ce867336b7, 0xa82c3452f5b4f453), :reuse_tree => true, :exploration_constant => 25.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.4,28.0,12.0,44.0,7.81,8.0,3,12,6.79,7.0,3,10,17.5,17.5,10,23,0.24288566498999997,0.2429393765,0.202913658,0.295530394,837064.0,258640.0,157984,19477200,2000,"Xoshiro(0x7d964d89de5af072, 0xa6001e08c42e429e, 0xc431e5ce867336b7, 0xa82c3452f5b4f453)",true,25.0,4
mcts_vanilla_depth=4_exploration_constant=25.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0x1b0a73278731ea7f, 0x769e84f6235d39b7, 0xb20c71560777d202, 0xaf79e3ec28fb3ddd), :reuse_tree => true, :exploration_constant => 25.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.9,30.0,12.0,46.0,8.09,8.0,4,13,6.94,7.0,3,11,17.5,17.5,10,23,0.18281310475999998,0.182226479,0.153602242,0.233658013,810723.04,260320.0,158368,19973136,1500,"Xoshiro(0x1b0a73278731ea7f, 0x769e84f6235d39b7, 0xb20c71560777d202, 0xaf79e3ec28fb3ddd)",true,25.0,4
mcts_vanilla_depth=4_exploration_constant=25.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x80c750e171134746, 0x3d22aa56f39b492d, 0x43c2fd52d525a600, 0x408e168b4d31eb0f), :reuse_tree => true, :exploration_constant => 25.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.26,28.0,10.0,46.0,8.09,8.0,4,12,7.02,7.0,4,11,17.5,17.5,10,23,0.12475367221000001,0.123568087,0.101846448,0.17978627,872237.2,263344.0,158272,19376016,1000,"Xoshiro(0x80c750e171134746, 0x3d22aa56f39b492d, 0x43c2fd52d525a600, 0x408e168b4d31eb0f)",true,25.0,4
mcts_vanilla_depth=4_exploration_constant=15.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0xdeb966385026a17f, 0x6349274028c38681, 0x9b7f94cb7537ffe1, 0x5efe35a30cf5b878), :reuse_tree => true, :exploration_constant => 15.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.9,28.0,10.0,46.0,8.09,8.0,3,13,6.96,7.0,3,11,17.5,17.5,10,23,0.09863196607000001,0.0980107975,0.08340767,0.154347172,815876.24,248704.0,159424,19403472,800,"Xoshiro(0xdeb966385026a17f, 0x6349274028c38681, 0x9b7f94cb7537ffe1, 0x5efe35a30cf5b878)",true,15.0,4
mcts_vanilla_depth=4_exploration_constant=15.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x46dbcd6a3d7604cf, 0x27c7c515a6354962, 0x533874c2651e320a, 0x3dfe55563fdcbc46), :reuse_tree => true, :exploration_constant => 15.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.58,29.0,8.0,44.0,8.2,8.0,2,13,7.1,7.0,2,11,17.5,17.5,10,23,0.07364947800000002,0.072813726,0.055883533,0.126678573,795799.76,261424.0,159040,19387440,600,"Xoshiro(0x46dbcd6a3d7604cf, 0x27c7c515a6354962, 0x533874c2651e320a, 0x3dfe55563fdcbc46)",true,15.0,4
mcts_vanilla_depth=4_exploration_constant=15.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0xf14075cd769a0090, 0x852a0a3203aa0a15, 0x17664a1f68a60930, 0x5a403624163836d1), :reuse_tree => true, :exploration_constant => 15.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.44,28.0,12.0,46.0,8.37,8.0,3,13,7.25,7.0,3,11,17.5,17.5,10,23,0.04907317438999999,0.0489788075,0.040139866,0.079087379,658536.96,255472.0,157792,7797136,400,"Xoshiro(0xf14075cd769a0090, 0x852a0a3203aa0a15, 0x17664a1f68a60930, 0x5a403624163836d1)",true,15.0,4
mcts_vanilla_depth=4_exploration_constant=15.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x1c15a8c8df05c2bd, 0xa43521cebc5e7483, 0xa52b0199ecaded3b, 0xbfc5fef46bf4cc74), :reuse_tree => true, :exploration_constant => 15.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.52,28.0,10.0,46.0,7.76,8.0,3,12,6.76,7.0,3,10,17.5,17.5,10,23,0.24403593480999997,0.243171554,0.206769436,0.304820078,837472.96,261952.0,157696,19493328,2000,"Xoshiro(0x1c15a8c8df05c2bd, 0xa43521cebc5e7483, 0xa52b0199ecaded3b, 0xbfc5fef46bf4cc74)",true,15.0,4
mcts_vanilla_depth=4_exploration_constant=15.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0xae8d53606db0e06c, 0xd76f47f9fc43fdd6, 0x9172f32ef713862a, 0xa6ae825225cf2931), :reuse_tree => true, :exploration_constant => 15.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.36,29.0,10.0,46.0,7.86,8.0,3,13,6.81,7.0,3,10,17.5,17.5,10,23,0.18345441555,0.1819484005,0.153973192,0.232484049,815626.72,261616.0,160288,19870416,1500,"Xoshiro(0xae8d53606db0e06c, 0xd76f47f9fc43fdd6, 0x9172f32ef713862a, 0xa6ae825225cf2931)",true,15.0,4
mcts_vanilla_depth=4_exploration_constant=15.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x1b5db38aa50b6d06, 0x12ed8acd39a59da2, 0x9c173217d1302aee, 0xde9c20de6d42b80a), :reuse_tree => true, :exploration_constant => 15.0, :depth => 4)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.62,30.0,8.0,46.0,8.09,8.0,3,12,6.99,7.0,3,11,17.5,17.5,10,23,0.12191026152,0.12126566899999999,0.104350907,0.176957807,877662.16,261088.0,159136,19920816,1000,"Xoshiro(0x1b5db38aa50b6d06, 0x12ed8acd39a59da2, 0x9c173217d1302aee, 0xde9c20de6d42b80a)",true,15.0,4
mcts_vanilla_depth=3_exploration_constant=9.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0xac0f577609c905e7, 0x2ee9eb253278857f, 0x3c3f51435e3ddf66, 0x8df967ee80a25a2d), :reuse_tree => true, :exploration_constant => 9.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.82,28.0,12.0,48.0,7.99,8.0,3,13,6.9,7.0,3,11,17.5,17.5,10,23,0.08305806352000002,0.0822144475,0.070369848,0.126336709,603596.4,257440.0,156352,7410832,800,"Xoshiro(0xac0f577609c905e7, 0x2ee9eb253278857f, 0x3c3f51435e3ddf66, 0x8df967ee80a25a2d)",true,9.0,3
mcts_vanilla_depth=3_exploration_constant=9.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xde521c3275e9910d, 0xe88785475c4a6108, 0xe432ebccf2cdcc43, 0x6d040f9e4f7c90e1), :reuse_tree => true, :exploration_constant => 9.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.56,28.0,12.0,46.0,8.13,8.0,3,12,7.08,7.0,3,11,17.5,17.5,10,23,0.06217767425999999,0.061198965499999994,0.053161472,0.108051262,575669.04,249520.0,161440,7517920,600,"Xoshiro(0xde521c3275e9910d, 0xe88785475c4a6108, 0xe432ebccf2cdcc43, 0x6d040f9e4f7c90e1)",true,9.0,3
mcts_vanilla_depth=3_exploration_constant=9.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x6013482c21caccd3, 0x7ec7d73b99a1731e, 0x29e9ec67eafcecbf, 0xcdfd91a09d996471), :reuse_tree => true, :exploration_constant => 9.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.74,28.0,10.0,44.0,8.3,8.0,4,13,7.18,7.0,3,12,17.5,17.5,10,23,0.04187613055,0.0408839405,0.03600213,0.080886878,503939.04,229072.0,156640,5186352,400,"Xoshiro(0x6013482c21caccd3, 0x7ec7d73b99a1731e, 0x29e9ec67eafcecbf, 0xcdfd91a09d996471)",true,9.0,3
mcts_vanilla_depth=3_exploration_constant=9.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0xd1d86c8978067d79, 0x4262b95185c305e7, 0xa37354e9a6054656, 0xeb0813cc27158ea2), :reuse_tree => true, :exploration_constant => 9.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.38,28.0,10.0,46.0,7.76,7.5,3,12,6.78,6.5,3,10,17.5,17.5,10,23,0.20406679880000003,0.20218055899999998,0.174881566,0.261427401,820495.36,256576.0,158080,19949232,2000,"Xoshiro(0xd1d86c8978067d79, 0x4262b95185c305e7, 0xa37354e9a6054656, 0xeb0813cc27158ea2)",true,9.0,3
mcts_vanilla_depth=3_exploration_constant=9.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0xd76194252eb7179b, 0x5498dfecdfe3a31e, 0xbd830c868840b1b3, 0xe891a621128b4733), :reuse_tree => true, :exploration_constant => 9.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.54,30.0,12.0,44.0,7.84,8.0,4,12,6.73,6.5,3,10,17.5,17.5,10,23,0.1547505372,0.152748251,0.133993794,0.212642853,796418.08,258544.0,157696,19456080,1500,"Xoshiro(0xd76194252eb7179b, 0x5498dfecdfe3a31e, 0xbd830c868840b1b3, 0xe891a621128b4733)",true,9.0,3
mcts_vanilla_depth=3_exploration_constant=9.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0xdaa4c5b21ffd1d1a, 0x2f5f227d1e93b0db, 0x2012014b69034698, 0xa887e2f826c56b3a), :reuse_tree => true, :exploration_constant => 9.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.54,30.0,8.0,44.0,8.01,8.0,2,12,6.91,7.0,2,10,17.5,17.5,10,23,0.10346553502000001,0.101846155,0.089229278,0.141301311,662410.16,250336.0,157216,13762048,1000,"Xoshiro(0xdaa4c5b21ffd1d1a, 0x2f5f227d1e93b0db, 0x2012014b69034698, 0xa887e2f826c56b3a)",true,9.0,3
mcts_vanilla_depth=3_exploration_constant=7.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0xd9c28363b88f1489, 0x8e2a4bee62441a41, 0xb0784b8285d35008, 0xdf07e2f16ffb4be9), :reuse_tree => true, :exploration_constant => 7.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.78,28.0,8.0,44.0,7.95,8.0,2,13,6.88,7.0,2,10,17.5,17.5,10,23,0.08239955204999999,0.08175373250000001,0.07199966,0.12682949,605329.2,253504.0,156928,7466800,800,"Xoshiro(0xd9c28363b88f1489, 0x8e2a4bee62441a41, 0xb0784b8285d35008, 0xdf07e2f16ffb4be9)",true,7.0,3
mcts_vanilla_depth=3_exploration_constant=7.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xa0788a22fcca4f80, 0xabd91a9e93ead0f5, 0xb4e85b61c5af2c8f, 0x238c087de6d944c0), :reuse_tree => true, :exploration_constant => 7.0, :depth => 3)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.92,28.0,12.0,46.0,8.21,8.0,3,13,7.12,7.0,3,11,17.5,17.5,10,23,0.061327998999999994,0.0604763745,0.053378716,0.085312709,582587.76,246352.0,158464,7379872,600,"Xoshiro(0xa0788a22fcca4f80, 0xabd91a9e93ead0f5, 0xb4e85b61c5af2c8f, 0x238c087de6d944c0)",true,7.0,3
